z_1 / mole frac.,z_2 / mole frac.,T / K,p / MPa,rho / kg/m^3,u(p) (kPa),Uc(r) (%),D(r) (%),FLD1,FLD2,skip,bibkey,weight,method,probable absorption
0.698,0.302,328.55,1.69161,54.15,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,323.56,1.65093,54.16,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,318.62,1.60983,54.18,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,313.6,1.56653,54.19,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,308.66,1.52475,54.21,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,382.98,2.1172,53.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.01,1.47597,35.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,378.06,1.45166,35.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,373.15,1.42825,35.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,368.24,1.40519,35.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,363.29,1.38137,35.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,358.34,1.35737,35.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,353.4,1.33352,36,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,348.42,1.30889,36.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,343.49,1.28477,36.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,338.52,1.26001,36.03,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,333.57,1.23532,36.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,328.58,1.20967,36.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,323.62,1.18459,36.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,318.68,1.15933,36.07,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,313.64,1.13396,36.08,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,308.68,1.10825,36.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,298.79,1.05553,36.11,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,382.98,1.4751,35.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.02,1.01284,23.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,378.1,0.99784,23.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,373.16,0.9827,23.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,368.23,0.96759,23.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,363.31,0.95286,23.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,358.35,0.93743,23.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,353.39,0.92211,23.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,348.45,0.90667,23.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,343.51,0.89135,23.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,338.53,0.87576,23.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,333.59,0.86021,23.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,328.63,0.84462,24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,323.68,0.82896,24.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,318.73,0.81303,24.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,313.67,0.79671,24.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,308.73,0.78062,24.03,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,298.82,0.74846,24.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.02,1.01279,23.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.04,0.68817,15.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,378.1,0.67804,15.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,373.15,0.66824,15.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,368.22,0.6587,15.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,363.28,0.6489,15.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,358.34,0.63913,15.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,353.39,0.62939,15.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,348.44,0.61954,15.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,343.49,0.60966,15.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,338.56,0.59987,15.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,333.6,0.58981,15.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,328.62,0.57961,15.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,323.68,0.56978,15.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,318.74,0.55965,15.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,313.68,0.54932,15.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,308.71,0.53899,16,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,298.8,0.5184,16.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.02,5.21569,143.31,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,378.1,5.07152,143.48,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,373.17,4.92587,143.64,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,368.24,4.77885,143.8,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,363.3,4.63047,143.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,358.36,4.47971,144.13,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,353.41,4.32665,144.29,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,348.47,4.17107,144.45,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,343.51,4.01227,144.62,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,338.54,3.8505,144.78,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.02,5.21575,143.31,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.02,3.91972,95.42,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,378.1,3.83243,95.49,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,373.17,3.74429,95.56,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,368.23,3.65513,95.63,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,363.3,3.56556,95.7,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,358.34,3.47404,95.77,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,353.38,3.38236,95.84,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,348.43,3.28919,95.91,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,343.48,3.19502,95.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,338.54,3.0999,96.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,333.58,3.00293,96.12,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,328.62,2.90419,96.19,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,323.67,2.80353,96.27,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383,3.91887,95.42,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383,2.83572,63.53,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,378.08,2.78215,63.55,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,373.18,2.72844,63.56,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,368.24,2.67422,63.58,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,363.3,2.61943,63.6,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,358.35,2.56409,63.62,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,353.4,2.50827,63.64,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,348.46,2.45197,63.66,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,343.51,2.39501,63.68,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,338.54,2.33729,63.7,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,333.57,2.27891,63.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,328.62,2.22049,63.73,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,323.62,2.16106,63.75,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,318.7,2.10001,63.77,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,313.7,2.03845,63.79,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,308.74,1.97608,63.81,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.03,2.83605,63.53,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.03,1.99811,42.29,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,378.11,1.96466,42.31,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,373.19,1.93108,42.32,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,368.24,1.89718,42.33,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,363.29,1.86301,42.34,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,358.36,1.82883,42.36,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,353.4,1.79412,42.37,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,348.45,1.75943,42.38,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,343.5,1.72442,42.4,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,338.55,1.68942,42.41,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,333.64,1.65358,42.42,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,328.65,1.61761,42.43,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,323.7,1.58179,42.45,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,318.74,1.54494,42.46,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,313.7,1.50737,42.47,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,308.77,1.47021,42.48,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,298.86,1.39379,42.51,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.04,1.99811,42.29,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.02,1.3815,28.16,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,378.11,1.36025,28.17,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,373.18,1.33904,28.18,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,368.24,1.31753,28.18,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,363.3,1.29613,28.19,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,358.38,1.27461,28.2,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,353.43,1.253,28.21,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,348.48,1.23119,28.22,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,343.54,1.20925,28.23,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,338.56,1.18702,28.23,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,333.61,1.16483,28.24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,328.67,1.14256,28.25,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,323.73,1.12019,28.26,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,318.74,1.09718,28.27,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,313.72,1.074,28.28,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,308.78,1.05128,28.28,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,298.87,1.00462,28.3,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.03,1.38144,28.16,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.04,0.94349,18.75,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,378.12,0.92988,18.75,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,373.18,0.91621,18.76,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,368.29,0.90266,18.76,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,363.33,0.88885,18.77,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,358.41,0.87521,18.78,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,353.47,0.86121,18.78,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,348.47,0.84711,18.79,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,343.54,0.83317,18.79,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,338.57,0.81908,18.8,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,333.61,0.80494,18.8,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,328.66,0.79086,18.81,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,323.71,0.77656,18.81,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,318.77,0.76225,18.82,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,313.79,0.74777,18.83,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,308.82,0.73343,18.83,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,298.93,0.70435,18.84,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.05,0.94352,18.75,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,383.04,0.64212,12.48,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,378.12,0.63328,12.49,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,373.2,0.62461,12.49,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,368.28,0.61574,12.49,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,363.33,0.60682,12.5,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,358.39,0.59787,12.5,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,353.43,0.58871,12.5,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,348.51,0.5799,12.51,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,343.56,0.5708,12.51,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,338.61,0.56165,12.52,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,333.6,0.55232,12.52,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,328.6,0.54323,12.52,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,323.69,0.53388,12.53,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,318.78,0.52503,12.53,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,313.74,0.51535,12.53,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,308.79,0.50601,12.54,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.874,0.126,298.86,0.48712,12.55,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
